index,name,k2,K1,rAC,rcat,kg(473K),kg(673K),kg(873K),pg(473K),pg(673K),pg(873K),reff(Tg=473K),reff(Tg=673K),reff(Tg=873K),r1,r2,shaft_length,theta1,theta2,torsion
209,coords_1Kps_056_0405,34327.03,3.086852,26174.66,26166.26,7.847617,46700.75,5738882.0,1.0,1.0,1.0,26166.26,26166.26,26166.26,5.348604536762126,0.012745070246916956,4.58182464218525,183.52196781876722,9.674040783986825,0.4794417952083383
210,coords_1Kps_056_0410,985.5201,0.5125284,342.6868,342.6854,0.8034672,7253.656,1102188.0,1.0,1.0,1.0,342.6854,342.6854,342.6854,5.095378887492791,-0.0839541011071887,4.697617447762746,152.39940114081236,8.26279967409144,19.685299744243427
211,coords_1Kps_056_0508,1360.484,0.1694149,203.8172,203.8167,4.798259,24681.82,2756160.0,1.0,1.0,1.0,203.8167,203.8167,203.8167,5.240805768305175,0.2371108039413352,4.310536305898189,173.70327108244243,0.7851465194517004,3.704062052841779
212,coords_1Kps_056_0611,3713.353,0.7520174,1629.756,1629.724,31.0843,92210.92,7781913.0,1.0,1.0,1.0,1629.724,1629.724,1629.724,5.1361453307249825,0.22529260847805999,4.447783279268489,161.15026971737154,12.67423362708773,1.9293834307653654
213,coords_1Kps_057_0003,9489.753,2.35679,6740.16,6739.604,81.53161,217025.8,17139950.0,1.0,1.0,1.0,6739.604,6739.604,6739.604,5.532257605084649,0.02074399149355033,4.361442753364418,158.74960010271346,5.140082341776036,16.752098877558492
214,coords_1Kps_057_0102,1572.43,0.06780609,103.5914,103.5913,2.794468,17335.81,2140526.0,1.0,1.0,1.0,103.5913,103.5913,103.5913,5.29572953890941,0.0585313908626901,4.667763608349426,207.26019530773036,-6.094562041221792,18.936852662881638
215,coords_1Kps_057_0405,3174.187,0.06682553,206.2874,206.2869,20.74483,83602.13,8324810.0,1.0,1.0,1.0,206.2869,206.2869,206.2869,5.46956518730071,0.21790652920039388,4.196683775548261,162.1626875129513,5.565659132393222,3.497434067330866
216,coords_1Kps_058_0005,1110.973,0.1694149,166.4374,166.4371,11.43823,46428.53,4576145.0,1.0,1.0,1.0,166.4371,166.4371,166.4371,5.147490414020485,0.07485038596566662,4.510007028645191,143.99451040679241,-2.988952083453057,47.85534711071061
217,coords_1Kps_058_0104,705214.0,0.1705384,106244.8,106106.7,12.65026,61769.48,6662491.0,1.0,1.0,1.0,106106.7,106106.7,106106.7,5.214626595982908,-0.0054074270862884966,4.616216361862278,206.48411761079944,2.94821894479945,17.946001984615027
218,coords_1Kps_058_0203,34697.19,0.01434015,509.9168,509.9137,49.59014,148837.9,12619200.0,1.0,1.0,1.0,509.9137,509.9137,509.9137,5.106655270324765,-0.13017403913339054,4.409092732133223,201.26179007352283,3.3066588524570335,12.2248940733746
219,coords_1Kps_059_0003,3102.183,2.713154,2290.516,2290.452,0.08357504,1419.298,298367.7,1.0,1.0,1.0,2290.452,2290.452,2290.452,5.400435495019226,0.2228833603130962,4.353993762198218,200.33740964300088,-0.8744120950119623,9.60109884306667
220,coords_1Kps_059_0107,6338.313,1.228717,3555.918,3555.763,23.81391,82272.45,7459148.0,1.0,1.0,1.0,3555.763,3555.763,3555.763,5.086545595429879,0.058894115265408775,4.134084092813061,175.29968149195886,3.4241386924766744,5.85661087908809
221,coords_1Kps_059_0204,886.5858,9.125868,802.0842,802.0764,30.77399,93955.26,7953991.0,1.0,1.0,1.0,802.0764,802.0764,802.0764,5.27825204541738,-0.25628213212638107,4.434028048858622,166.1640409646358,3.2340548336973995,14.591265860201542
222,coords_1Kps_059_0506,5490.702,44.98959,5375.82,5375.466,7.373118e-06,2.010225,1933.805,0.02619405,1.0,1.0,140.8052,5375.466,5375.466,5.148350000544999,-0.12616372303597068,4.3289084529838755,180.58103504298305,9.1206734824909,10.39656324065669
223,coords_1Kps_060_0005,107922.9,0.5312874,38411.81,38393.74,22.0962,103972.3,11276990.0,1.0,1.0,1.0,38393.74,38393.74,38393.74,5.127194607411832,-0.21077596213761174,4.602979466239341,148.04181796769615,2.3650342489503657,33.43093063840873
224,coords_1Kps_060_0104,3666.645,2.836763,2738.512,2738.42,0.04518953,979.1302,237273.5,1.0,1.0,1.0,2738.42,2738.42,2738.42,5.3583414772553795,0.08719440076434237,4.157974640164367,174.6861957208987,-0.9585816104840319,4.655961817199133
225,coords_1Kps_060_0203,6604.786,12.60927,6136.862,6136.4,15.99067,59314.52,5601886.0,1.0,1.0,1.0,6136.4,6136.4,6136.4,5.175617675779183,-0.01905631029539867,4.567427595408602,171.4819685445637,6.656699998282733,18.280592327964744
226,coords_1Kps_061_0002,4136.42,9.662313,3762.08,3761.906,34.61455,104316.0,8861056.0,1.0,1.0,1.0,3761.906,3761.906,3761.906,5.233720304681383,0.23546556041554112,4.493880217522714,191.48115724165768,-3.8520803960035863,2.6876718035565546
227,coords_1Kps_061_0103,5415.899,1.467236,3271.917,3271.786,48.1731,128473.1,10194080.0,1.0,1.0,1.0,3271.786,3271.786,3271.786,5.230381779947448,-0.12995824788660615,4.524251214452509,198.1012079907912,5.7940493725469935,10.633965047215352
228,coords_1Kps_062_0003,3699.595,0.4613701,1199.662,1199.644,10.43354,43064.55,4276037.0,1.0,1.0,1.0,1199.644,1199.644,1199.644,5.249236317222583,0.05078402701157625,4.462785901903204,181.58236292110857,7.144620279512196,8.768937761176149
229,coords_1Kps_062_0105,8593.401,29.08296,8318.408,8317.561,2.541651e-05,4.907684,3874.049,0.08743818,1.0,1.0,727.2724,8317.561,8317.561,5.218833949074722,0.0034564700421633177,4.140482567545722,187.2108158793199,-10.232970823991579,18.112949841548346
230,coords_1Kps_062_0204,74886750.0,0.002060059,160116.5,159803.0,1.336791e-16,5.263082e-08,0.002624893,4.812448e-13,0.000189453,0.9999213,7.690437e-08,30.27516,159790.4,5.3439324500894,0.171957456027652,3.9085722101523523,161.71821405637735,-34.187717437135646,45.048004747047166
231,coords_1Kps_063_0001,3153.363,3.281343,2438.796,2438.724,28.04418,87140.36,7621730.0,1.0,1.0,1.0,2438.724,2438.724,2438.724,5.243284391685149,-0.03324519981720497,4.73321422926588,177.6292104147489,3.6481962859281083,14.9536255381614
232,coords_1Kps_063_0203,3166.132,16.30264,2989.811,2989.701,17.80177,65275.27,6168122.0,1.0,1.0,1.0,2989.701,2989.701,2989.701,5.253677716787129,0.1170184444195348,4.47953934804964,188.47520258281793,-35.421064808410605,68.88409914951731
233,coords_1Kps_063_0205,730938.0,1.717939,468657.2,465981.1,3.609236e-12,8.674384e-05,0.9287438,1.299325e-08,0.2682218,1.0,0.00605461,124986.3,465981.1,5.239922484077862,-0.055266792048157765,4.7663715246527945,171.79436343390324,-2.8138360456857328,1.4409013703100224
234,coords_1Kps_063_0409,76211.13,0.3021493,18223.7,18219.63,5.984832e-09,0.01493058,47.07514,2.154516e-05,1.0,1.0,0.3925449,18219.63,18219.63,5.055330789221223,-0.031802014903316245,4.204582067753583,214.76963505838123,19.325619091950358,41.21389361019642
235,coords_1Kps_063_0506,9494.642,4.59614,7852.115,7851.36,8.209462e-05,13.73869,9839.336,0.2558708,1.0,1.0,2008.934,7851.36,7851.36,5.311261171750621,-0.14549529062553868,4.501572161859177,182.85595038667026,-4.430292239614957,28.29183142251471
236,coords_1Kps_063_0708,4451.122,0.9560094,2219.266,2219.206,13.53481,55219.95,5502752.0,1.0,1.0,1.0,2219.206,2219.206,2219.206,5.193041025193324,0.0052298048808494535,3.856410911057716,206.89668851719455,-10.425269697821605,14.626724553069202
237,coords_1Kps_064_0010,5649.335,0.9206359,2763.438,2763.345,124.2927,306482.9,23266470.0,1.0,1.0,1.0,2763.345,2763.345,2763.345,5.196722054317857,-0.06200791859423305,4.623906285658941,174.9660138491523,9.585050506599003,24.81455907499403
238,coords_1Kps_064_0104,7226.007,0.5413886,2603.156,2603.073,42.26702,120258.4,9874652.0,1.0,1.0,1.0,2603.073,2603.073,2603.073,5.140792191829819,-0.1102256154147927,4.530551597449255,188.94092011727793,-5.18705636995162,3.0058116996299042
239,coords_1Kps_064_0205,14392.42,0.1435024,1869.202,1869.159,7.374805,34348.24,3647584.0,1.0,1.0,1.0,1869.159,1869.159,1869.159,5.179497925919499,0.04603092651256757,4.339266521706174,202.12622025899316,1.1637860247739837,2.392508998117177
240,coords_1Kps_064_0608,4635.917,2.832047,3460.974,3460.827,20.99984,71761.89,6478446.0,1.0,1.0,1.0,3460.827,3460.827,3460.827,5.06111300602002,-0.18070904612940275,4.379988582076129,197.9252374591099,-11.229664744328502,8.266937610297587
241,coords_1Kps_064_0709,1730.663,5.605299,1477.277,1477.25,0.4936674,5259.488,855243.4,1.0,1.0,1.0,1477.25,1477.25,1477.25,5.417097088746788,-0.19832919626488454,4.344270881244055,187.289582769628,-1.289876754850937,5.083757001687321
242,coords_1Kps_065_0002,606.7769,0.2595748,128.9951,128.9949,36.67329,101773.5,8141500.0,1.0,1.0,1.0,128.9949,128.9949,128.9949,5.092622417733081,0.09516825143374952,4.289396687636421,135.29910181123427,6.528365257616869,7.0023973452981245
243,coords_1Kps_065_0103,4135.525,24.95575,3982.112,3981.918,34.82509,102739.8,8573131.0,1.0,1.0,1.0,3981.918,3981.918,3981.918,5.3273146037302315,-0.06279599269949365,4.497783646775662,179.343134929902,-6.4152089385843,0.5503333558803434
244,coords_1Kps_066_0003,24095.23,0.09903735,2250.255,2250.193,89.78091,267448.8,22939730.0,1.0,1.0,1.0,2250.193,2250.193,2250.193,5.160728693364624,-0.04897295346468411,4.271879034364853,203.58053048164817,9.346344630133586,10.099911711873844
245,coords_1Kps_066_0107,1488.108,10.50374,1363.32,1363.297,8.165084e-05,11.31911,7537.602,0.2546811,1.0,1.0,347.206,1363.297,1363.297,5.31736834243476,0.050783636346763306,4.45122385322127,197.47611682904963,-5.403536265550997,8.37425748762163
246,coords_1Kps_066_0205,23495.58,0.1435024,3051.466,3051.352,0.1946743,2682.734,500179.4,1.0,1.0,1.0,3051.352,3051.352,3051.352,5.259565727651689,0.0666318926023699,4.043756516510981,160.28938215476728,-5.409986364142753,5.8384005222254105
247,coords_1Kps_066_0406,4218.591,0.2103036,757.1539,757.1468,70.61595,187691.7,14841660.0,1.0,1.0,1.0,757.1468,757.1468,757.1468,5.2292901179902085,-0.09874028807918833,4.438238461273232,162.04380111575352,-1.2119795060992118,24.22186231122483
248,coords_1Kps_066_0809,20348.92,0.1391803,2573.265,2573.184,35.36413,115263.5,10128160.0,1.0,1.0,1.0,2573.184,2573.184,2573.184,4.966997937031069,0.09940038797259998,4.78594223626341,193.28945563938072,-9.771337335413392,32.809105989380434
249,coords_1Kps_067_0006,65098.17,1.963923,43703.33,43679.94,0.009826656,389.3059,130771.5,1.0,1.0,1.0,43679.94,43679.94,43679.94,5.328843939528573,-0.09536326746490476,4.574541691265804,182.23483794027325,0.8576787716437195,10.716655584207286
250,coords_1Kps_067_0102,3779.719,15.18774,3554.696,3554.541,33.67537,99045.31,8285178.0,1.0,1.0,1.0,3554.541,3554.541,3554.541,5.12010069927716,-0.12727285437803904,4.5059606291305965,190.00416433085715,8.349937336194245,29.04512985050417
251,coords_1Kps_067_0304,7441.464,0.5413935,2680.789,2680.701,2.823985,18281.03,2298028.0,1.0,1.0,1.0,2680.701,2680.701,2680.701,5.1226017456940625,0.099165228846259,4.6411591147632505,183.59185330098728,-5.98450914261997,17.044785097492632
252,coords_1Kps_067_0507,1713.94,15.16589,1611.763,1611.731,18.17126,62355.98,5672169.0,1.0,1.0,1.0,1611.731,1611.731,1611.731,5.26299811947761,0.040695532840179904,3.9367879857711725,222.28225788300244,-5.556310091569685,30.65457767537404
253,coords_1Kps_068_0007,64576.1,0.02459803,1610.948,1610.916,44.71031,125156.4,10203820.0,1.0,1.0,1.0,1610.916,1610.916,1610.916,5.051704099084655,0.05091110255459874,4.331664364072893,145.00967392268996,7.082408562361934,1.3223393770660028
254,coords_1Kps_068_0106,8739.523,0.7315534,3776.421,3776.246,4.915944,25053.2,2773990.0,1.0,1.0,1.0,3776.246,3776.246,3776.246,5.347773105381465,-0.04656926195118194,4.093509152298308,152.23799374847266,-7.0800609741853435,4.474144210141984
255,coords_1Kps_068_0204,5727.097,14.89961,5379.944,5379.589,82.14897,214406.7,16862310.0,1.0,1.0,1.0,5379.589,5379.589,5379.589,5.488602332696145,0.001397142233154014,4.455746769226792,181.43488057673915,8.49304823689404,13.641808477651296
256,coords_1Kps_068_0305,1815.314,0.1619368,261.6824,261.6816,0.04538197,975.5256,232552.3,1.0,1.0,1.0,261.6816,261.6816,261.6816,5.42622759019073,0.21359285393690097,4.336083881329442,213.16925339445422,3.878969877248238,1.168193182473212
257,coords_1Kps_069_0001,3267.569,0.5472169,1185.212,1185.194,0.002631945,139.2195,54473.58,0.9999233,1.0,1.0,1185.103,1185.194,1185.194,5.179338363435811,0.008331741958323313,4.554630144631641,186.05422677591287,3.0278775491284904,13.504952312000547
258,coords_1Kps_069_0204,4479.32,0.5850637,1694.597,1694.561,3.028509,17219.75,2003922.0,1.0,1.0,1.0,1694.561,1694.561,1694.561,5.154619691095203,0.11196656632050583,4.514599629410675,191.6144881227317,-19.132258958277518,13.159556509609903
259,coords_1Kps_069_0308,10241.55,12.60927,9515.975,9514.865,43.72409,119581.6,9637747.0,1.0,1.0,1.0,9514.865,9514.865,9514.865,5.1678533170792775,-0.2505353040884559,4.57865793496383,185.63052088335056,0.9663606781865326,10.078091092567744
260,coords_1Kps_069_0609,8383.809,12.60927,7789.848,7789.105,50.01318,135256.0,10815450.0,1.0,1.0,1.0,7789.105,7789.105,7789.105,5.1917659516307975,0.05334092506866828,4.280062796998429,176.39101399177758,8.816371693373313,31.35116279360818
261,coords_1Kps_070_0008,5493.143,0.9206359,2687.035,2686.947,30.09585,91207.98,7785174.0,1.0,1.0,1.0,2686.947,2686.947,2686.947,5.273143314194666,0.15526873401980446,4.602889174733083,200.6165949557585,6.140487941835616,4.770322515307098
262,coords_1Kps_070_0102,10283.3,29.08296,9954.228,9953.014,1.497599e-06,0.645745,801.3117,0.005376848,1.0,1.0,53.51585,9953.014,9953.014,5.381361707281128,0.029443063841188444,4.431012453923482,164.16519391404546,4.222575728209179,11.192490932602114
263,coords_1Kps_070_0306,4459.693,13.09765,4154.716,4154.504,72.55057,190902.8,15016920.0,1.0,1.0,1.0,4154.504,4154.504,4154.504,5.205358885174412,0.04955013759658966,4.652969715337722,174.6858036692481,-1.9453623268954061,9.454243722860468
264,coords_1Kps_070_0412,4955.793,9.756123,4511.227,4510.977,1.143906,9313.502,1323151.0,1.0,1.0,1.0,4510.977,4510.977,4510.977,5.235633887598494,0.23500887266286163,4.5892373918931275,188.00542640938482,3.2477662107084484,8.117500965959875
265,coords_1Kps_070_0509,11030.82,11.80838,10200.31,10199.04,48.24123,132612.8,10755240.0,1.0,1.0,1.0,10199.04,10199.04,10199.04,5.210563877453305,-0.03803372423041074,4.04129238121297,188.79683693168909,4.811471531626054,2.21310119197392
266,coords_1Kps_070_0711,7321.992,14.82426,6876.044,6875.464,54.32096,146782.2,11787580.0,1.0,1.0,1.0,6875.464,6875.464,6875.464,5.116616353592152,-0.006700071146810149,4.4025698206786,174.49594883511028,6.930360975249073,13.888732687384815
267,coords_1Kps_070_1013,9695.434,0.06682553,630.097,630.0922,44.41254,128613.3,10799210.0,1.0,1.0,1.0,630.0922,630.0922,630.0922,5.06934360603768,0.04859593617029745,4.67419955794838,189.71697183811162,-4.861394900942145,8.87445077641514
268,coords_1Kps_071_0002,735.5388,1.980461,495.1592,495.1562,0.1295253,2042.24,417483.7,1.0,1.0,1.0,495.1562,495.1562,495.1562,5.340268827293174,0.10905829285661595,4.369261360101384,187.28577800454508,-14.88852497751681,37.335063351344935
269,coords_1Kps_071_0103,3507.443,14.89961,3294.836,3294.703,17.81238,61998.17,5650939.0,1.0,1.0,1.0,3294.703,3294.703,3294.703,5.549540772164871,0.17813555591093877,4.377976802528195,185.87577894091066,-8.70421558034603,3.7747978550500054
270,coords_1Kps_071_0405,34803.0,14.60845,32653.93,32640.87,0.002557848,137.5956,54288.21,0.9998998,1.0,1.0,32637.6,32640.87,32640.87,5.287913506691488,-0.15184494772539736,4.215563433777269,171.17007288185735,-0.30885156421004467,6.470140465051174
271,coords_1Kps_072_0005,3446.044,1.001387,1758.095,1758.057,58.5706,152122.0,11889660.0,1.0,1.0,1.0,1758.057,1758.057,1758.057,5.428762805425012,-0.18825916501448337,4.430574495881121,194.1726419074634,1.3687018069818038,1.7840666165935866
272,coords_1Kps_072_0107,16165.66,0.1748893,2488.028,2487.952,142.6129,366878.0,28668880.0,1.0,1.0,1.0,2487.952,2487.952,2487.952,5.449706093132944,0.024207479622839756,4.51758467181856,184.94459319553158,9.820829932253176,32.38135166262697
273,coords_1Kps_072_0203,2322.029,27.65045,2244.003,2243.942,16.47016,57320.26,5265546.0,1.0,1.0,1.0,2243.942,2243.942,2243.942,5.260901154154272,-0.037878059853423185,4.355050896183649,160.48505087618616,1.5825223376606203,33.32495484702239
274,coords_1Kps_072_0406,14870.96,1.240796,8378.71,8377.849,17.10589,69721.49,6909471.0,1.0,1.0,1.0,8377.849,8377.849,8377.849,5.345539871799,-0.23278779050266607,4.307660924974251,174.0500937575465,3.3632623711535246,23.354463969291437
275,coords_1Kps_072_0407,5400.181,0.9761881,2720.652,2720.561,2.046856,14202.85,1846329.0,1.0,1.0,1.0,2720.561,2720.561,2720.561,5.243595588520984,-0.030187322559070306,4.622661370060541,177.12980429722478,10.093122252526385,9.451090317100036
276,coords_1Kps_073_0007,5154.937,0.8753543,2456.679,2456.605,0.04066498,931.6719,231918.9,1.0,1.0,1.0,2456.605,2456.605,2456.605,5.375877044677119,0.16399898083103182,4.5610875464904215,161.44923262116498,-3.1167440218005424,10.447461940812227
277,coords_1Kps_073_0110,6269.989,13.3618,5849.122,5848.703,39.89749,111411.3,9071697.0,1.0,1.0,1.0,5848.703,5848.703,5848.703,5.08768541326699,-0.02024319101087446,4.6084845810988675,175.88473978604003,2.1647032269905395,1.176759445445684
278,coords_1Kps_073_0203,600.2485,38.5135,585.6292,585.625,0.3693197,4318.286,750727.2,1.0,1.0,1.0,585.625,585.625,585.625,5.253407719343256,-0.06351944628765915,4.387465223765767,201.039192691518,-6.97577827522737,12.953076176405759
279,coords_1Kps_073_0405,7844.653,18.39564,7455.022,7454.341,40.81951,121636.1,10349760.0,1.0,1.0,1.0,7454.341,7454.341,7454.341,5.412435561719458,-0.15087060627093685,4.525696596011519,190.35179711294091,-7.945904884065911,23.213156808364374
280,coords_1Kps_073_0611,9781.148,0.1007858,928.0583,928.0478,57.28482,166523.8,13763380.0,1.0,1.0,1.0,928.0478,928.0478,928.0478,5.054037060800662,-0.02723280245202453,4.293037097236,178.78423994407882,-1.7202331304590217,6.736123889922904
281,coords_1Kps_073_0809,9623.467,0.2351071,1890.907,1890.863,9.999483,41418.17,4164220.0,1.0,1.0,1.0,1890.863,1890.863,1890.863,4.992149804488751,-0.03373018444851095,4.376449181508337,192.4822000219359,0.4205233043191896,3.3466534552652534
282,coords_1Kps_074_0006,71491.3,2.06738,48797.89,48768.73,18.98322,83087.45,8501939.0,1.0,1.0,1.0,48768.73,48768.73,48768.73,5.2581006947740265,-0.055896316666608215,4.037063796910447,133.88071161641352,6.862148691540014,26.21991397073597
283,coords_1Kps_074_0111,5928.437,1.084847,3142.995,3142.874,9.610901,42910.38,4428394.0,1.0,1.0,1.0,3142.874,3142.874,3142.874,5.055552806918984,-0.09149965712293673,4.53008654146364,217.40650084476417,3.6609899060126736,37.58199842713717
284,coords_1Kps_074_0209,42931.33,0.1391803,5428.969,5428.608,125.3785,318818.8,24507720.0,1.0,1.0,1.0,5428.608,5428.608,5428.608,5.221385264111239,-0.1262144649634771,4.420822390472338,201.34433455252534,7.3704352275998986,24.648001542543955
285,coords_1Kps_074_0304,35187.99,0.1099597,3611.433,3611.274,0.1856135,2631.626,503783.9,1.0,1.0,1.0,3611.274,3611.274,3611.274,5.207724879418912,0.03995665172758045,4.202529019795699,207.03293176940082,5.567577180225086,4.886583295318177
286,coords_1Kps_074_0508,49483.44,0.5259897,17498.58,17494.83,39.12212,140517.2,13013710.0,1.0,1.0,1.0,17494.83,17494.83,17494.83,5.211395961067415,-0.19774680265993982,4.2205752813774104,138.69139662936698,8.838851673071517,32.705857881190695
287,coords_1Kps_074_0710,184706.9,0.9798051,93227.5,93121.12,0.06715106,1353.952,311646.0,1.0,1.0,1.0,93121.12,93121.12,93121.12,5.244022731833825,-0.11516243683650185,4.373652844913391,181.81112124511213,0.6743264051850559,18.341759199992833
288,coords_1Kps_075_0008,8619.133,0.2227749,1621.444,1621.411,17.84689,65384.94,6088631.0,1.0,1.0,1.0,1621.411,1621.411,1621.411,5.000327432447525,0.30219380734021195,4.709242276490058,155.69962464127863,4.505147051656195,25.378299176302715
289,coords_1Kps_075_0104,76902.54,0.06789609,5072.608,5072.293,1.501386,15417.14,2538213.0,1.0,1.0,1.0,5072.293,5072.293,5072.293,5.252272125571514,0.04667957577470849,4.175678711207468,210.30234166003265,8.589471732778307,19.719362036288874
290,coords_1Kps_075_0205,70070.93,5.797873,60104.15,60059.92,0.05821005,1193.718,274323.2,1.0,1.0,1.0,60059.92,60059.92,60059.92,5.285518534805377,-0.4685854985259632,4.369270704848811,200.0663746136705,-2.454748731500217,15.531228397874353
291,coords_1Kps_075_0309,5003.169,1.240796,2818.923,2818.825,19.03422,70562.36,6608923.0,1.0,1.0,1.0,2818.825,2818.825,2818.825,5.0241447332055955,-0.06999825143862948,4.46715841376039,196.8776256666667,2.879049300197039,0.6448961519554114
292,coords_1Kps_075_0607,3334.514,0.09903735,311.4104,311.4092,21.65941,80023.99,7625400.0,1.0,1.0,1.0,311.4092,311.4092,311.4092,5.298500807086294,-0.2458631804599789,4.528234182407639,220.1002218077617,13.705189511319958,38.06630245641206
293,coords_1Kps_076_0002,16692.54,0.1403351,2126.173,2126.118,6.582203,32998.64,3656843.0,1.0,1.0,1.0,2126.118,2126.118,2126.118,5.199308564685839,-0.06074546883890797,4.52850396432972,200.19014917544655,7.3107334016935965,6.749609270223951
294,coords_1Kps_076_0105,1990728.0,0.01352021,27606.51,27597.18,0.4709742,6093.45,1108287.0,1.0,1.0,1.0,27597.18,27597.18,27597.18,5.328908006444005,0.09782535181121998,4.2732438979918985,159.3733088223498,-2.5051077860200905,20.50897224933333
295,coords_1Kps_076_0307,12501.33,0.1261474,1450.018,1449.992,71.67898,187961.8,14770430.0,1.0,1.0,1.0,1449.992,1449.992,1449.992,5.133530791602286,0.10122560284435478,4.237653683924042,133.23191833331788,4.037180906111985,48.83154498970968
296,coords_1Kps_076_0406,4718.988,24.95575,4543.931,4543.678,14.83116,56022.73,5312970.0,1.0,1.0,1.0,4543.678,4543.678,4543.678,5.300728266347757,-0.12208519952030716,4.403671312757117,176.59973217516983,4.532562726376625,2.488133476296674
297,coords_1Kps_077_0103,53640.79,1.00701,27441.4,27432.17,0.004639477,232.6278,86836.39,0.9999999,1.0,1.0,27432.17,27432.17,27432.17,5.395856567510741,-0.05499846226210847,4.490094611157987,163.4719783972786,-2.7875733404746654,12.575579204623354
298,coords_1Kps_077_0308,35538.02,2.017805,24069.51,24062.41,11.24558,61586.97,7274926.0,1.0,1.0,1.0,24062.41,24062.41,24062.41,5.167254446761122,0.10147432693752334,4.372861910429598,158.22647480544333,13.258441125850482,33.33118724639597
299,coords_1Kps_077_0409,41051.49,9.076358,37119.53,37102.65,0.07999005,1454.915,318779.9,1.0,1.0,1.0,37102.65,37102.65,37102.65,5.211024008328162,-0.04295601968869356,4.667006121050732,201.7416024327979,3.4147818606161593,37.60123742298281
300,coords_1Kps_077_0508,4000.513,13.09765,3726.937,3726.767,43.55401,124784.4,10305580.0,1.0,1.0,1.0,3726.767,3726.767,3726.767,5.4574377072729785,-0.0392725608419453,4.212511878084141,205.12347036741937,-16.05516705912754,35.24710646034084
301,coords_1Kps_077_0607,58705.17,0.2307045,11360.73,11359.15,0.039458,1017.127,266281.1,1.0,1.0,1.0,11359.15,11359.15,11359.15,5.166466111253557,0.018790639120529473,4.195514679548418,200.54581213459983,-0.3453288671295951,26.26539689702066
302,coords_1Kps_078_0003,1659.455,0.4475711,527.127,527.1236,1.723708,12424.76,1669951.0,1.0,1.0,1.0,527.1236,527.1236,527.1236,5.210003524537191,-0.19133162496057077,4.342751599711869,184.2583634554086,1.7960072942732097,2.443411852255318
303,coords_1Kps_078_0104,9999.012,0.2888501,2310.049,2309.984,28.27773,91399.11,8155748.0,1.0,1.0,1.0,2309.984,2309.984,2309.984,5.13996026684891,-0.09179206532432005,4.744705914780203,200.8935282201095,2.280600703330748,1.111475566736034
304,coords_1Kps_078_0205,7224.712,0.3273603,1835.115,1835.074,35.21505,106565.8,9005715.0,1.0,1.0,1.0,1835.074,1835.074,1835.074,5.229560901867856,0.03670132225278255,4.527937442426187,216.73122786652735,-3.5928306933766976,11.80585101300583
305,coords_1Kps_079_0002,29247.68,2.279415,20571.03,20565.85,5.209951,31755.3,3918386.0,1.0,1.0,1.0,20565.85,20565.85,20565.85,5.157659635782741,0.11592694556244254,3.9959780888469907,153.2693681073945,-21.52144389635413,33.84868984215398
306,coords_1Kps_079_0103,2128471.0,3.432976,1662793.0,1629588.0,1.471015e-09,0.005838796,23.60081,5.295639e-06,1.0,1.0,8.629712,1629588.0,1629588.0,5.263273226710923,0.08261554931126458,4.485937361165448,205.26092120089925,-0.16301377826705732,46.84126918133292
307,coords_1Kps_079_0405,7794.095,0.1748893,1199.575,1199.558,34.38497,100706.8,8459315.0,1.0,1.0,1.0,1199.558,1199.558,1199.558,5.467077830805856,-0.13594546057568202,4.543811457272132,171.21802076885336,-0.008045957900279177,6.727437980052532
308,coords_1Kps_080_0004,22820.64,1.422655,13617.74,13615.47,0.004822363,206.8482,72162.49,1.0,1.0,1.0,13615.47,13615.47,13615.47,5.05897511310692,-0.19159938986549419,4.344375760006724,218.17494466037715,-7.03198044380737,11.77289984865433
309,coords_1Kps_080_0103,2049141000.0,0.0005146958,1096405.0,1081870.0,6.280091e-26,1.124714e-14,1.498201e-08,2.260833e-22,4.048969e-11,5.393376e-05,2.445927e-16,4.380459e-05,58.34933,5.2490744284132695,-0.31858393219040515,4.357152655674232,183.35955911647576,13.477101556255576,33.51597600621462
310,coords_1Kps_080_0205,9412.721,0.7315534,4067.315,4067.112,5.947379,28143.41,3003553.0,1.0,1.0,1.0,4067.112,4067.112,4067.112,5.140033010357837,-0.016970115018761334,3.309981493291389,179.7049444410771,-47.60153143215554,31.27930593626993
311,coords_1Kps_081_0007,22174.24,1.038407,11513.87,11512.24,26.33524,93209.54,8628370.0,1.0,1.0,1.0,11512.24,11512.24,11512.24,5.223954090852736,0.21521506767175191,4.371104236436744,174.34814144611596,-15.27590282634658,22.469947983917006
312,coords_1Kps_081_0104,2049141000.0,0.001478086,3145470.0,3028729.0,6.280091e-26,1.124714e-14,1.498201e-08,2.260833e-22,4.048969e-11,5.393376e-05,6.847451e-16,0.0001226323,163.3508,5.192196220489043,-0.21552667973430273,4.496604708825344,155.82997836392673,-10.212412645322146,17.65033991149556
313,coords_1Kps_081_0203,3571.242,0.4475711,1134.407,1134.392,0.01038303,337.4751,100591.8,1.0,1.0,1.0,1134.392,1134.392,1134.392,5.221511206263518,-0.29858765394215725,3.2266411876303622,174.29103900159166,-31.075881956798725,29.468430236796113
314,coords_1Kps_081_0506,9912.869,0.2341271,1941.242,1941.196,12.04508,49504.66,4951300.0,1.0,1.0,1.0,1941.196,1941.196,1941.196,5.494112614804584,0.14724622455318537,4.366772216219894,193.30797945054522,0.7862443373037706,32.660627599681895
