index,name,k2,K1,rAC,rcat,kg(473K),kg(673K),kg(873K),pg(473K),pg(673K),pg(873K),reff(Tg=473K),reff(Tg=673K),reff(Tg=873K),Fa_theta_plus,Fa_theta_minus,Fa_torsion,Fa_len_plus,Fa_len_minus,Fb_theta_plus,Fb_theta_minus,Fb_torsion,Fb_len_plus,Fb_len_minus,O_theta_plus,O_theta_minus,O_torsion,O_len_plus,O_len_minus,center_torsion_plus,center_torsion_minus,center_height,center_r_plus,center_r_minus
111,coords_1Kps_034_0003,121843200.0,0.6349563,48462580.0,30405820.0,1.326566e-16,3.778721e-08,0.001478987,4.775639e-13,0.0001360247,0.9951285,1.452072e-05,4135.942,30257700.0,3.731608757330535,-0.49391524748797755,0.4455627434769353,5.469070801071467,0.06102166719703428,3.353020441593653,0.06428073021087566,0.47181551301542113,5.454596341277989,-0.05911484176379078,1.5425845950617514,-0.5499199262658128,0.32799089286456407,6.179515705527526,1.2299507925680029,6.131722906393673,0.15146240078591333,-0.4064640718348886,5.052165419712658,-1.5519425860062088
112,coords_1Kps_034_0105,7765.76,0.5413935,2797.617,2797.521,40.7751,114307.5,9326470.0,1.0,1.0,1.0,2797.521,2797.521,2797.521,2.533788696418953,-0.03501214993182056,0.37397934638716585,5.28470746410778,0.0934665891723867,2.6734900389778447,-0.04328025306184369,0.33395522548038126,5.411113837823556,0.05324778641801586,0.6748736653821366,-0.019554111960288056,0.4460913728187816,6.98803645030271,1.6248121446642299,6.236333578622991,0.04685172855659481,0.42936515639309464,6.004067638162085,-2.60060378667431
113,coords_1Kps_034_0204,10593.21,0.1391807,1339.589,1339.567,17.16998,65078.69,6198210.0,1.0,1.0,1.0,1339.567,1339.567,1339.567,3.636821307719882,0.0024927258570910382,0.028429139477813267,5.585762306321538,0.049427620593082366,3.5326480081071034,0.019231267563034393,0.03352166702914262,5.559396775253703,-0.009461695236999024,1.3589028943024162,-0.4022916621433712,0.05087746128294565,6.28062937346821,1.1133095623088503,6.2369610280309224,0.04622427914866423,-0.06992089986297487,5.349678951827329,-1.9915485130861517
114,coords_1Kps_035_0008,5034.261,0.5472169,1826.026,1825.985,0.05675498,1167.907,274554.4,1.0,1.0,1.0,1825.985,1825.985,1825.985,3.1352249834010255,-0.0803182449981732,0.10010732777917537,5.458753923712008,0.06692608877514195,2.9996203396544017,0.13945444903931237,0.010841505561880042,5.285426291806676,-0.10309208834198769,1.0033732828294046,-0.21678614899570825,0.1448980107210958,6.8392601123662615,1.3760046927099574,6.246812975163001,0.03637228986973584,0.10619027212217395,5.7840290853334615,-2.464788936443961
115,coords_1Kps_035_0105,809.159,0.270818,177.833,177.8326,0.01740582,469.108,129104.5,1.0,1.0,1.0,177.8326,177.8326,177.8326,2.7621019030317515,0.055037894358595185,0.11175685057531257,5.2930286709178525,0.023213462506844085,3.3036475334645283,0.09674194384519974,0.09282784659762867,5.362593950944268,-0.06844954562248073,1.0196917950125,-0.21941589795255295,0.38687604851656654,6.790427908442192,1.217977889967376,6.0750891504839615,0.2080961566956243,-0.1533259347915984,5.801998137209047,-2.4828729417396147
116,coords_1Kps_035_0203,26071.86,0.3787199,7367.768,7367.103,18.88927,68858.89,6445591.0,1.0,1.0,1.0,7367.103,7367.103,7367.103,2.706014990927771,0.06442707156022598,0.11800544800985094,5.321150470365697,-0.10661678820388687,2.9773329471316363,0.08581788467553952,0.1695921462525713,5.296082936524048,-0.10458704154348775,0.828246795459392,-0.1016921880095587,0.08801573624288832,6.902088068171531,1.4454944754395234,6.145868380801037,0.13731688423170008,0.1315513177400861,6.046900003276267,-2.4776893179285953
117,coords_1Kps_035_0409,7074.082,8.462569,6352.387,6351.892,6.492691e-06,1.878025,1862.268,0.02310264,1.0,1.0,146.7455,6351.892,6351.892,3.045880853658333,0.12370092975205949,0.17457210364067227,5.3994155914288005,-0.01162326269154601,3.0766210788320585,-0.10375917796365819,0.1367877821957154,5.247894687080944,0.09497838021159799,0.9833306816848827,-0.23261571793535707,0.09239762564378061,6.872659681865306,1.4215149623774823,6.269313210569416,0.013872096610170637,0.06406744397011874,5.832825218911694,-2.4627379893581334
118,coords_1Kps_035_0607,1877.188,0.1619368,270.6018,270.6009,0.1155493,1841.739,374848.6,1.0,1.0,1.0,270.6009,270.6009,270.6009,3.4791941551880696,0.11248175422731066,0.3306985590766787,5.25045856931183,0.060097471593868246,3.047811550295541,-0.0419392187898302,0.21268202739403555,5.335912654048677,0.06283804717841246,1.1229171617801568,-0.26428481869102693,0.4671214563196843,6.638675641833191,1.193170232365305,6.157259664774269,0.125925642405317,0.27708230872552453,5.688192957946765,-2.269759942777389
119,coords_1Kps_036_0004,6063.79,1.038227,3148.33,3148.209,33.42125,98675.69,8288277.0,1.0,1.0,1.0,3148.209,3148.209,3148.209,3.3340000965834795,0.07820415903635425,0.11653058723150697,5.4907628190062425,-0.05682470253859462,3.4838325464447113,-0.0059403697635653785,0.1756100091197198,5.427208092356285,0.08678027346386807,1.2087695328819335,-0.3304351201389343,0.12139780084040765,6.538735797710277,1.193828018075533,6.204115562299929,0.07906974487965757,0.13080306694213545,5.66900280277561,-2.1841769136959277
120,coords_1Kps_036_0107,24922.7,1.052868,13027.01,13024.93,2.372686e-06,0.9432288,1102.011,0.008505293,1.0,1.0,110.7809,13024.93,13024.93,3.671472165530855,-0.00024916145639508613,0.14586532790340898,5.549300351888642,-0.15949683736234732,3.197452352295943,-0.05115750897229043,0.1846127292554507,5.3971335670751195,-0.04366077588621042,1.2645337300943564,-0.3582589063240052,0.3112752500115187,6.5695022579153335,1.2890138769793444,6.1759071132357946,0.10727819394379168,0.2003331504131346,5.4702402256511,-2.028859540054114
